household_id,device_model,firmware_version,plan_type,region,num_nodes,connected_devices,tenure_days,signup_date,churned
HH-04010,eero 6,6.3.0,eero Secure+,Southwest,2,17,619,2022-04-22,0
HH-04011,eero 6+,6.3.0,eero Secure+,Southwest,4,24,144,2023-08-10,0
HH-04012,eero Pro 6E,6.2.0,Basic,Southeast,1,11,33,2023-11-29,0
HH-04013,eero 6,6.1.0,eero Plus,Northeast,3,23,672,2022-02-28,0
HH-04014,eero Pro 6E,6.3.0,Basic,Northeast,4,25,38,2023-11-24,0
HH-04015,eero 6,6.1.0,Basic,Southeast,1,15,147,2023-08-07,0
HH-04016,eero Max,6.2.0,eero Secure+,Northeast,1,12,885,2021-07-30,0
HH-04017,eero Max,6.4.2,Basic,Southeast,3,22,729,2022-01-02,0
HH-04018,eero 6,6.1.0,eero Secure+,Southeast,2,25,961,2021-05-15,1
HH-04019,eero 6,6.4.2,Basic,Northeast,1,17,154,2023-07-31,0
HH-04020,eero 6+,6.3.0,eero Secure+,Northeast,2,17,252,2023-04-24,0
HH-04021,eero 6,6.5.0,Basic,West,2,13,357,2023-01-09,0
HH-04022,eero Pro 6E,6.4.0,Basic,Midwest,4,24,1046,2021-02-19,0
HH-04023,eero Pro 6E,6.3.0,Basic,West,3,23,847,2021-09-06,0
HH-04024,eero Pro 6E,6.4.0,eero Plus,Southeast,2,14,288,2023-03-19,0
HH-04025,eero Pro 6E,6.4.0,Basic,Southwest,2,17,96,2023-09-27,1
HH-04026,eero 6+,6.4.0,eero Plus,Northeast,5,24,912,2021-07-03,0
HH-04027,eero 6,6.2.0,Basic,Midwest,1,10,1001,2021-04-05,0
HH-04028,eero Pro 6E,6.5.0,Basic,Northeast,1,16,308,2023-02-27,1
HH-04029,eero 6+,6.4.0,Basic,Northeast,5,31,618,2022-04-23,0
HH-04030,eero Pro 6E,6.3.0,Basic,West,5,28,301,2023-03-06,0
HH-04031,eero 6,6.4.2,eero Secure+,Midwest,1,14,531,2022-07-19,0
HH-04032,eero 6,6.3.0,eero Secure+,West,1,9,687,2022-02-13,0
HH-04033,eero Max,6.4.2,Basic,Southeast,2,23,922,2021-06-23,0
HH-04034,eero 6,6.4.0,eero Plus,Southeast,1,9,597,2022-05-14,0
HH-04035,eero Max,6.4.2,eero Plus,Southeast,3,23,247,2023-04-29,0
HH-04036,eero Max,6.2.0,Basic,Southwest,1,15,714,2022-01-17,0
HH-04037,eero Pro 6E,6.4.2,Basic,Midwest,1,16,188,2023-06-27,0
HH-04038,eero Pro 6E,6.4.2,eero Plus,West,2,15,389,2022-12-08,0
HH-04039,eero 6+,6.3.0,Basic,Northeast,5,28,573,2022-06-07,0
HH-04040,eero Max,6.2.0,Basic,Southwest,2,16,320,2023-02-15,0
HH-04041,eero 6,6.3.0,Basic,Southeast,2,19,65,2023-10-28,0
HH-04042,eero 6+,6.5.0,eero Plus,Northeast,5,25,1008,2021-03-29,0
HH-04043,eero Pro 6E,6.3.0,Basic,Midwest,2,16,889,2021-07-26,0
HH-04044,eero 6+,6.4.0,Basic,Midwest,2,22,95,2023-09-28,0
HH-04045,eero 6+,6.1.0,Basic,Northeast,2,18,826,2021-09-27,0
HH-04046,eero 6+,6.4.0,Basic,Northeast,1,17,186,2023-06-29,1
HH-04047,eero 6+,6.4.0,Basic,Southeast,2,21,150,2023-08-04,0
HH-04048,eero Max,6.5.0,eero Secure+,Southeast,2,13,221,2023-05-25,0
HH-04049,eero 6,6.4.0,Basic,Southeast,2,22,386,2022-12-11,0
HH-04050,eero Max,6.4.2,eero Plus,Northeast,1,17,560,2022-06-20,0
HH-04051,eero Pro 6E,6.4.0,Basic,Northeast,2,14,509,2022-08-10,0
HH-04052,eero Pro 6E,6.1.0,eero Plus,West,2,19,826,2021-09-27,0
HH-04053,eero 6+,6.3.0,eero Plus,West,1,10,983,2021-04-23,0
HH-04054,eero Pro 6E,6.4.0,Basic,Midwest,1,25,217,2023-05-29,0
HH-04055,eero 6,6.5.0,eero Secure+,West,5,32,505,2022-08-14,0
HH-04056,eero Pro 6E,6.5.0,eero Plus,Southwest,2,12,946,2021-05-30,0
HH-04057,eero 6,6.3.0,eero Secure+,Northeast,1,14,678,2022-02-22,0
HH-04058,eero Max,6.3.0,Basic,Northeast,3,16,191,2023-06-24,0
HH-04059,eero Max,6.3.0,eero Secure+,West,1,12,831,2021-09-22,0
HH-04060,eero 6,6.5.0,eero Plus,Midwest,3,17,76,2023-10-17,1
HH-04061,eero 6,6.5.0,eero Secure+,West,3,25,53,2023-11-09,0
HH-04062,eero Pro 6E,6.4.2,eero Plus,West,3,16,203,2023-06-12,0
HH-04063,eero 6,6.4.0,eero Plus,Southeast,3,22,908,2021-07-07,0
HH-04064,eero Max,6.4.0,eero Plus,Northeast,1,15,803,2021-10-20,0
HH-04065,eero 6,6.4.0,eero Secure+,Northeast,3,21,259,2023-04-17,0
HH-04066,eero 6,6.3.0,eero Secure+,Northeast,1,15,732,2021-12-30,0
HH-04067,eero Max,6.4.0,Basic,Northeast,2,17,147,2023-08-07,0
HH-04068,eero Pro 6E,6.1.0,eero Plus,Southeast,5,31,82,2023-10-11,1
HH-04069,eero Pro 6E,6.2.0,Basic,Northeast,2,19,977,2021-04-29,0
HH-04070,eero 6+,6.5.0,eero Plus,Northeast,5,30,601,2022-05-10,0
HH-04071,eero Pro 6E,6.4.2,Basic,Southeast,1,14,552,2022-06-28,0
HH-04072,eero 6+,6.4.0,Basic,Southeast,2,24,801,2021-10-22,0
HH-04073,eero Pro 6E,6.4.0,eero Secure+,Midwest,1,18,811,2021-10-12,0
HH-04074,eero Pro 6E,6.3.0,Basic,Southeast,3,18,684,2022-02-16,0
HH-04075,eero 6+,6.4.2,eero Plus,Midwest,1,17,142,2023-08-12,0
HH-04076,eero 6+,6.4.2,eero Plus,West,1,12,128,2023-08-26,0
HH-04077,eero 6,6.4.2,Basic,Northeast,2,15,502,2022-08-17,0
HH-04078,eero Pro 6E,6.4.2,Basic,Northeast,3,20,1076,2021-01-20,0
HH-04079,eero 6,6.3.0,eero Plus,West,1,21,268,2023-04-08,0
HH-04080,eero Pro 6E,6.3.0,Basic,Midwest,4,23,650,2022-03-22,0
HH-04081,eero 6,6.4.0,eero Secure+,Southwest,1,15,701,2022-01-30,0
HH-04082,eero Pro 6E,6.3.0,eero Secure+,Northeast,1,12,416,2022-11-11,0
HH-04083,eero Pro 6E,6.4.2,Basic,West,2,18,635,2022-04-06,0
HH-04084,eero 6,6.3.0,Basic,West,5,28,151,2023-08-03,0
HH-04085,eero 6,6.2.0,eero Plus,Midwest,1,12,592,2022-05-19,0
HH-04086,eero 6,6.4.0,eero Plus,Northeast,1,18,346,2023-01-20,0
HH-04087,eero Pro 6E,6.5.0,Basic,West,3,16,49,2023-11-13,1
HH-04088,eero Pro 6E,6.3.0,Basic,Southwest,2,26,571,2022-06-09,0
HH-04089,eero 6,6.4.2,eero Plus,Southwest,3,21,434,2022-10-24,0
HH-04090,eero Pro 6E,6.4.0,eero Secure+,Northeast,1,16,1007,2021-03-30,0
HH-04091,eero 6+,6.1.0,Basic,Southwest,2,21,722,2022-01-09,0
HH-04092,eero 6+,6.4.0,Basic,Northeast,2,20,141,2023-08-13,1
HH-04093,eero Max,6.4.2,eero Secure+,Southeast,2,13,1063,2021-02-02,0
HH-04094,eero 6+,6.4.0,eero Plus,Midwest,3,17,408,2022-11-19,0
HH-04095,eero 6+,6.5.0,eero Plus,Southeast,3,19,969,2021-05-07,0
HH-04096,eero 6,6.3.0,eero Plus,Southwest,2,16,267,2023-04-09,0
HH-04097,eero 6,6.2.0,eero Secure+,Midwest,4,23,673,2022-02-27,0
HH-04098,eero 6,6.5.0,eero Plus,Northeast,2,14,359,2023-01-07,0
HH-04099,eero 6,6.3.0,eero Secure+,Midwest,1,15,214,2023-06-01,0
HH-04100,eero Pro 6E,6.4.0,eero Plus,West,3,19,511,2022-08-08,0
HH-04101,eero 6+,6.4.2,eero Plus,Northeast,3,18,630,2022-04-11,0
HH-04102,eero 6+,6.3.0,Basic,Midwest,1,13,391,2022-12-06,1
HH-04103,eero 6,6.4.2,Basic,Southeast,3,26,1089,2021-01-07,1
HH-04104,eero 6,6.2.0,eero Plus,Southeast,2,18,545,2022-07-05,0
HH-04105,eero Pro 6E,6.3.0,Basic,Southeast,3,21,359,2023-01-07,0
HH-04106,eero Max,6.2.0,eero Plus,Southeast,4,25,298,2023-03-09,0
HH-04107,eero 6,6.4.2,Basic,Northeast,3,18,984,2021-04-22,0
HH-04108,eero Max,6.3.0,eero Secure+,West,1,11,407,2022-11-20,0
HH-04109,eero 6+,6.4.2,Basic,Midwest,3,19,322,2023-02-13,0
HH-04110,eero 6+,6.5.0,eero Secure+,Midwest,3,23,389,2022-12-08,0
HH-04111,eero 6+,6.4.0,eero Plus,Southeast,1,17,553,2022-06-27,0
HH-04112,eero 6,6.4.0,Basic,Midwest,2,20,653,2022-03-19,0
HH-04113,eero 6,6.4.0,eero Plus,Southeast,5,26,1089,2021-01-07,0
HH-04114,eero Pro 6E,6.3.0,Basic,Southeast,2,11,373,2022-12-24,0
HH-04115,eero 6+,6.4.0,Basic,Midwest,1,14,647,2022-03-25,0
HH-04116,eero Max,6.4.2,Basic,Southeast,1,15,604,2022-05-07,0
HH-04117,eero 6+,6.5.0,Basic,Northeast,3,21,426,2022-11-01,0
HH-04118,eero 6,6.5.0,eero Secure+,Midwest,5,26,450,2022-10-08,0
HH-04119,eero Pro 6E,6.5.0,Basic,West,3,25,690,2022-02-10,0
HH-04120,eero 6,6.5.0,eero Plus,Northeast,2,15,431,2022-10-27,0
HH-04121,eero 6+,6.4.0,Basic,Northeast,3,15,75,2023-10-18,0
HH-04122,eero Pro 6E,6.4.2,eero Plus,Southeast,3,19,716,2022-01-15,0
HH-04123,eero Max,6.5.0,Basic,West,3,24,183,2023-07-02,0
HH-04124,eero Pro 6E,6.4.0,eero Plus,West,1,14,290,2023-03-17,0
HH-04125,eero Pro 6E,6.5.0,eero Plus,Midwest,3,17,674,2022-02-26,0
HH-04126,eero Pro 6E,6.4.0,eero Plus,West,2,16,316,2023-02-19,0
HH-04127,eero Max,6.4.2,Basic,Southeast,1,19,874,2021-08-10,0
HH-04128,eero 6,6.4.2,eero Plus,West,2,16,668,2022-03-04,0
HH-04129,eero 6,6.5.0,Basic,Southeast,5,30,734,2021-12-28,0
HH-04130,eero 6,6.3.0,Basic,Southeast,2,18,186,2023-06-29,0
HH-04131,eero 6,6.4.2,Basic,Midwest,5,28,643,2022-03-29,0
HH-04132,eero Pro 6E,6.4.0,Basic,Southeast,1,14,458,2022-09-30,0
HH-04133,eero Pro 6E,6.3.0,eero Plus,Midwest,3,22,1011,2021-03-26,0
HH-04134,eero 6+,6.4.2,eero Plus,Southeast,1,14,881,2021-08-03,0
HH-04135,eero 6,6.4.0,Basic,Midwest,2,19,296,2023-03-11,0
HH-04136,eero Pro 6E,6.4.2,Basic,Southeast,3,16,88,2023-10-05,0
HH-04137,eero 6+,6.3.0,Basic,Northeast,3,21,646,2022-03-26,0
HH-04138,eero Pro 6E,6.4.0,eero Plus,West,3,19,200,2023-06-15,0
HH-04139,eero 6+,6.4.2,eero Plus,West,3,29,686,2022-02-14,0
HH-04140,eero 6+,6.4.0,Basic,West,3,16,866,2021-08-18,0
HH-04141,eero 6,6.2.0,eero Plus,Southwest,4,27,1053,2021-02-12,1
HH-04142,eero 6,6.5.0,eero Plus,Southwest,2,13,851,2021-09-02,0
HH-04143,eero Pro 6E,6.4.0,eero Plus,Midwest,1,18,763,2021-11-29,0
HH-04144,eero Max,6.4.2,eero Plus,Northeast,1,13,427,2022-10-31,0
HH-04145,eero Pro 6E,6.4.0,eero Plus,Northeast,2,16,1068,2021-01-28,1
HH-04146,eero 6,6.3.0,eero Plus,Southeast,3,17,998,2021-04-08,0
HH-04147,eero 6+,6.4.0,Basic,West,1,13,491,2022-08-28,0
HH-04148,eero Pro 6E,6.4.0,Basic,Northeast,1,16,167,2023-07-18,0
HH-04149,eero Pro 6E,6.4.0,Basic,West,1,19,791,2021-11-01,0
HH-04150,eero 6,6.4.0,eero Plus,Midwest,3,25,179,2023-07-06,0
HH-04151,eero 6,6.4.0,eero Secure+,Southwest,1,10,892,2021-07-23,0
HH-04152,eero Pro 6E,6.2.0,Basic,Northeast,1,15,810,2021-10-13,0
HH-04153,eero 6+,6.4.0,Basic,Southeast,3,28,622,2022-04-19,0
HH-04154,eero 6,6.2.0,eero Plus,West,3,19,329,2023-02-06,0
HH-04155,eero 6,6.2.0,eero Secure+,Southeast,2,15,788,2021-11-04,0
HH-04156,eero 6+,6.5.0,eero Secure+,Southeast,3,23,914,2021-07-01,0
HH-04157,eero Max,6.4.2,eero Plus,Northeast,1,16,533,2022-07-17,0
HH-04158,eero Max,6.4.2,eero Secure+,Northeast,5,25,831,2021-09-22,1
HH-04159,eero 6+,6.4.0,Basic,Southeast,2,21,847,2021-09-06,0
HH-04160,eero 6+,6.5.0,Basic,Midwest,5,27,339,2023-01-27,0
HH-04161,eero 6,6.4.2,Basic,Southeast,5,26,603,2022-05-08,1
HH-04162,eero 6+,6.4.2,eero Plus,Midwest,3,19,625,2022-04-16,0
HH-04163,eero 6+,6.3.0,Basic,Northeast,1,18,56,2023-11-06,1
HH-04164,eero Pro 6E,6.5.0,eero Plus,Southwest,2,15,410,2022-11-17,0
HH-04165,eero 6+,6.4.2,eero Plus,Southwest,1,21,160,2023-07-25,0
HH-04166,eero 6,6.5.0,Basic,Northeast,4,26,668,2022-03-04,1
HH-04167,eero 6,6.2.0,eero Secure+,Southeast,3,24,1049,2021-02-16,0
HH-04168,eero 6+,6.3.0,Basic,Northeast,5,29,314,2023-02-21,0
HH-04169,eero 6,6.3.0,Basic,Southwest,3,29,766,2021-11-26,1
HH-04170,eero 6,6.3.0,eero Plus,Southwest,2,16,262,2023-04-14,0
HH-04171,eero Max,6.5.0,Basic,West,2,23,640,2022-04-01,0
HH-04172,eero 6+,6.1.0,eero Plus,Southeast,2,18,251,2023-04-25,0
HH-04173,eero 6+,6.1.0,eero Secure+,Southeast,2,18,482,2022-09-06,0
HH-04174,eero Max,6.3.0,eero Secure+,Northeast,3,19,333,2023-02-02,0
HH-04175,eero Max,6.2.0,eero Secure+,Southeast,5,30,965,2021-05-11,0
HH-04176,eero 6+,6.3.0,Basic,Midwest,3,22,293,2023-03-14,0
HH-04177,eero Pro 6E,6.4.2,eero Plus,Northeast,4,19,394,2022-12-03,0
HH-04178,eero 6+,6.4.0,Basic,Southwest,4,28,771,2021-11-21,0
HH-04179,eero 6+,6.1.0,Basic,Midwest,2,13,485,2022-09-03,0
HH-04180,eero 6+,6.4.0,Basic,West,2,15,534,2022-07-16,0
HH-04181,eero Pro 6E,6.4.0,Basic,Southeast,3,18,357,2023-01-09,0
HH-04182,eero Pro 6E,6.2.0,eero Secure+,West,2,18,848,2021-09-05,0
HH-04183,eero 6+,6.4.2,Basic,West,1,14,765,2021-11-27,0
HH-04184,eero 6,6.4.2,eero Plus,West,2,18,521,2022-07-29,0
HH-04185,eero Pro 6E,6.4.2,Basic,Southwest,5,24,490,2022-08-29,0
HH-04186,eero 6,6.4.2,eero Plus,Southwest,1,12,595,2022-05-16,0
HH-04187,eero 6+,6.1.0,eero Secure+,Midwest,3,18,849,2021-09-04,0
HH-04188,eero Pro 6E,6.5.0,Basic,Northeast,4,26,545,2022-07-05,0
HH-04189,eero Pro 6E,6.4.2,eero Plus,Southwest,3,25,447,2022-10-11,0
HH-04190,eero Pro 6E,6.5.0,Basic,Southwest,3,27,437,2022-10-21,0
HH-04191,eero Max,6.1.0,Basic,West,3,27,873,2021-08-11,0
HH-04192,eero 6+,6.5.0,eero Plus,Midwest,2,21,64,2023-10-29,0
HH-04193,eero Pro 6E,6.4.2,eero Secure+,Southeast,1,13,183,2023-07-02,0
HH-04194,eero Pro 6E,6.4.2,Basic,Southwest,5,28,919,2021-06-26,0
HH-04195,eero 6,6.2.0,Basic,West,2,18,597,2022-05-14,0
HH-04196,eero 6,6.4.2,Basic,Northeast,3,18,258,2023-04-18,0
HH-04197,eero 6,6.5.0,eero Plus,Southeast,2,16,1005,2021-04-01,0
HH-04198,eero 6+,6.4.2,eero Plus,Midwest,1,22,1030,2021-03-07,0
HH-04199,eero Pro 6E,6.4.0,eero Plus,Northeast,5,34,834,2021-09-19,0
HH-04200,eero Pro 6E,6.5.0,eero Plus,Northeast,3,17,593,2022-05-18,0
HH-04201,eero 6,6.4.0,eero Secure+,Southeast,1,12,944,2021-06-01,0
HH-04202,eero 6,6.4.0,eero Plus,West,5,28,44,2023-11-18,0
HH-04203,eero Max,6.4.0,eero Secure+,Northeast,3,24,924,2021-06-21,0
HH-04204,eero 6,6.5.0,eero Secure+,Southeast,2,29,883,2021-08-01,0
HH-04205,eero 6+,6.1.0,eero Plus,Southwest,3,26,369,2022-12-28,0
HH-04206,eero 6+,6.4.0,eero Plus,West,1,14,392,2022-12-05,0
HH-04207,eero 6+,6.4.2,eero Secure+,West,3,18,209,2023-06-06,0
HH-04208,eero 6,6.4.2,eero Secure+,Southeast,1,15,618,2022-04-23,0
HH-04209,eero 6,6.4.0,Basic,West,2,18,244,2023-05-02,0
HH-04210,eero 6,6.5.0,Basic,Northeast,3,21,1098,2020-12-29,0
HH-04211,eero 6+,6.5.0,eero Secure+,Southwest,4,24,381,2022-12-16,0
HH-04212,eero 6+,6.1.0,Basic,Midwest,3,35,50,2023-11-12,0
HH-04213,eero 6,6.4.0,eero Secure+,Southeast,1,15,1018,2021-03-19,0
HH-04214,eero Pro 6E,6.1.0,Basic,Midwest,4,20,594,2022-05-17,0
HH-04215,eero Pro 6E,6.3.0,Basic,Northeast,3,18,698,2022-02-02,0
HH-04216,eero 6,6.4.0,Basic,West,3,21,973,2021-05-03,0
HH-04217,eero 6+,6.5.0,Basic,Southeast,1,15,398,2022-11-29,0
HH-04218,eero Pro 6E,6.4.2,Basic,Midwest,4,28,688,2022-02-12,0
HH-04219,eero 6,6.2.0,eero Plus,Northeast,5,24,723,2022-01-08,0
HH-04220,eero 6+,6.2.0,eero Plus,Northeast,3,22,1052,2021-02-13,1
HH-04221,eero Pro 6E,6.4.0,eero Secure+,West,5,25,388,2022-12-09,0
HH-04222,eero Max,6.4.0,Basic,Southwest,2,13,532,2022-07-18,0
HH-04223,eero Pro 6E,6.3.0,eero Plus,West,4,25,61,2023-11-01,0
HH-04224,eero 6+,6.5.0,eero Plus,Southeast,2,15,387,2022-12-10,0
HH-04225,eero Pro 6E,6.5.0,eero Plus,Northeast,1,14,91,2023-10-02,0
HH-04226,eero 6+,6.4.0,eero Plus,Midwest,3,25,481,2022-09-07,0
HH-04227,eero Pro 6E,6.5.0,Basic,Midwest,3,16,435,2022-10-23,0
HH-04228,eero 6+,6.4.0,Basic,Northeast,2,19,1035,2021-03-02,0
HH-04229,eero 6,6.4.2,Basic,Southwest,1,12,386,2022-12-11,0
HH-04230,eero Pro 6E,6.4.0,Basic,Southeast,1,18,160,2023-07-25,1
HH-04231,eero 6+,6.2.0,eero Plus,Northeast,2,21,1075,2021-01-21,0
HH-04232,eero 6+,6.5.0,Basic,Southeast,1,17,625,2022-04-16,0
HH-04233,eero Max,6.4.0,eero Secure+,Midwest,1,17,255,2023-04-21,0
HH-04234,eero 6,6.4.2,eero Secure+,Southwest,2,19,982,2021-04-24,0
HH-04235,eero 6+,6.3.0,eero Secure+,Midwest,5,29,423,2022-11-04,0
HH-04236,eero 6,6.1.0,eero Secure+,Midwest,3,17,900,2021-07-15,0
HH-04237,eero Pro 6E,6.2.0,Basic,Northeast,2,22,116,2023-09-07,0
HH-04238,eero Pro 6E,6.4.0,eero Plus,West,5,22,552,2022-06-28,0
HH-04239,eero 6+,6.4.2,Basic,West,3,20,122,2023-09-01,0
HH-04240,eero Pro 6E,6.3.0,eero Secure+,Southwest,2,14,833,2021-09-20,0
HH-04241,eero 6+,6.4.2,eero Secure+,Northeast,2,20,182,2023-07-03,0
HH-04242,eero Pro 6E,6.4.2,eero Secure+,Midwest,2,17,383,2022-12-14,0
HH-04243,eero 6+,6.4.2,Basic,Midwest,1,11,908,2021-07-07,0
HH-04244,eero 6+,6.4.0,eero Plus,West,2,10,637,2022-04-04,0
HH-04245,eero Max,6.5.0,Basic,West,2,25,1012,2021-03-25,0
HH-04246,eero 6,6.4.0,Basic,West,2,18,946,2021-05-30,0
HH-04247,eero 6,6.4.0,eero Plus,Northeast,3,24,944,2021-06-01,0
HH-04248,eero 6+,6.2.0,Basic,West,2,21,438,2022-10-20,1
HH-04249,eero Max,6.3.0,eero Secure+,Midwest,3,21,240,2023-05-06,0
HH-04250,eero 6+,6.1.0,Basic,Southwest,3,19,412,2022-11-15,0
HH-04251,eero 6,6.4.2,eero Secure+,Southeast,5,24,900,2021-07-15,0
HH-04252,eero 6+,6.3.0,eero Plus,Southeast,2,22,1058,2021-02-07,0
HH-04253,eero 6+,6.3.0,eero Secure+,Midwest,4,23,440,2022-10-18,0
HH-04254,eero 6,6.4.2,eero Secure+,Northeast,4,23,33,2023-11-29,0
HH-04255,eero Pro 6E,6.3.0,eero Secure+,Southeast,3,20,970,2021-05-06,0
HH-04256,eero Max,6.3.0,Basic,West,3,26,460,2022-09-28,0
HH-04257,eero 6+,6.2.0,eero Secure+,Northeast,1,24,441,2022-10-17,0
HH-04258,eero 6+,6.4.2,Basic,Northeast,5,32,64,2023-10-29,0
HH-04259,eero 6+,6.2.0,Basic,Northeast,1,12,937,2021-06-08,0
HH-04260,eero 6,6.4.0,Basic,Southeast,3,19,109,2023-09-14,0
HH-04261,eero Max,6.4.0,eero Secure+,West,2,23,104,2023-09-19,0
HH-04262,eero 6+,6.4.2,eero Plus,Northeast,2,27,840,2021-09-13,0
HH-04263,eero 6+,6.4.2,eero Secure+,Northeast,3,16,313,2023-02-22,0
HH-04264,eero Pro 6E,6.4.2,eero Plus,West,4,21,756,2021-12-06,0
HH-04265,eero 6+,6.1.0,Basic,West,2,18,366,2022-12-31,0
HH-04266,eero Pro 6E,6.3.0,eero Secure+,Northeast,5,25,615,2022-04-26,0
HH-04267,eero 6,6.3.0,Basic,Southwest,3,27,596,2022-05-15,0
HH-04268,eero Pro 6E,6.2.0,eero Secure+,Midwest,1,12,112,2023-09-11,0
HH-04269,eero Max,6.3.0,Basic,Southwest,1,11,347,2023-01-19,0
HH-04270,eero Pro 6E,6.3.0,eero Plus,Midwest,3,19,904,2021-07-11,0
HH-04271,eero Max,6.4.0,Basic,West,1,14,708,2022-01-23,0
HH-04272,eero 6,6.4.2,Basic,Northeast,2,23,729,2022-01-02,0
HH-04273,eero 6+,6.4.0,Basic,Southeast,1,17,863,2021-08-21,0
HH-04274,eero Pro 6E,6.4.2,Basic,Southeast,2,18,984,2021-04-22,0
HH-04275,eero 6+,6.3.0,Basic,Southeast,3,23,1016,2021-03-21,0
HH-04276,eero 6+,6.3.0,Basic,West,2,18,48,2023-11-14,0
HH-04277,eero 6+,6.4.0,eero Plus,Midwest,1,16,843,2021-09-10,0
HH-04278,eero 6,6.1.0,eero Plus,Northeast,2,21,33,2023-11-29,0
HH-04279,eero 6+,6.1.0,eero Plus,Southeast,2,16,496,2022-08-23,0
HH-04280,eero 6,6.4.0,eero Secure+,Southeast,1,16,219,2023-05-27,0
HH-04281,eero Pro 6E,6.5.0,eero Plus,West,3,22,92,2023-10-01,0
HH-04282,eero 6,6.4.2,eero Plus,Midwest,3,22,1043,2021-02-22,0
HH-04283,eero 6,6.2.0,eero Plus,Midwest,1,14,1055,2021-02-10,0
HH-04284,eero 6+,6.4.2,Basic,Southwest,2,15,96,2023-09-27,1
HH-04285,eero 6+,6.4.2,eero Plus,Southwest,2,18,907,2021-07-08,0
HH-04286,eero Max,6.4.2,Basic,Midwest,2,21,161,2023-07-24,0
HH-04287,eero 6+,6.4.2,eero Secure+,Southeast,3,18,634,2022-04-07,0
HH-04288,eero 6+,6.4.0,eero Plus,West,2,15,970,2021-05-06,0
HH-04289,eero Pro 6E,6.3.0,Basic,Southwest,2,14,1022,2021-03-15,0
HH-04290,eero 6+,6.4.0,eero Plus,Southwest,3,19,313,2023-02-22,0
HH-04291,eero 6,6.4.0,Basic,West,1,14,578,2022-06-02,0
HH-04292,eero 6+,6.4.0,Basic,Southwest,3,19,1081,2021-01-15,0
HH-04293,eero Max,6.4.0,Basic,West,2,18,931,2021-06-14,0
HH-04294,eero 6+,6.5.0,eero Plus,West,2,21,1062,2021-02-03,0
HH-04295,eero 6,6.5.0,eero Plus,Northeast,3,17,931,2021-06-14,0
HH-04296,eero 6,6.5.0,eero Secure+,Midwest,3,20,371,2022-12-26,0
HH-04297,eero 6,6.4.2,Basic,Midwest,2,19,95,2023-09-28,0
HH-04298,eero 6+,6.5.0,eero Plus,Southeast,3,15,636,2022-04-05,1
HH-04299,eero 6+,6.2.0,eero Plus,West,4,26,775,2021-11-17,0
HH-04300,eero 6,6.3.0,Basic,Southwest,5,25,561,2022-06-19,0
HH-04301,eero Max,6.4.0,eero Plus,Southwest,3,20,387,2022-12-10,0
HH-04302,eero Pro 6E,6.4.2,Basic,West,4,18,405,2022-11-22,0
HH-04303,eero 6+,6.4.0,Basic,Southeast,1,17,93,2023-09-30,0
HH-04304,eero Pro 6E,6.4.2,eero Plus,Southwest,2,16,207,2023-06-08,0
HH-04305,eero 6,6.2.0,eero Plus,Midwest,1,13,264,2023-04-12,0
HH-04306,eero 6+,6.3.0,Basic,Southeast,1,12,894,2021-07-21,1
HH-04307,eero Pro 6E,6.4.2,Basic,Northeast,2,19,791,2021-11-01,1
HH-04308,eero Pro 6E,6.2.0,Basic,West,3,20,69,2023-10-24,0
HH-04309,eero Pro 6E,6.3.0,Basic,Midwest,2,17,380,2022-12-17,0
HH-04310,eero 6,6.3.0,Basic,West,3,29,570,2022-06-10,0
HH-04311,eero Max,6.3.0,Basic,Midwest,2,21,995,2021-04-11,0
HH-04312,eero 6,6.4.2,eero Plus,Northeast,2,17,991,2021-04-15,0
HH-04313,eero Max,6.3.0,Basic,Southeast,2,18,860,2021-08-24,0
HH-04314,eero Max,6.4.0,eero Plus,Southeast,2,15,59,2023-11-03,0
HH-04315,eero 6,6.2.0,eero Plus,West,2,18,338,2023-01-28,0
HH-04316,eero Pro 6E,6.4.2,Basic,Northeast,3,26,75,2023-10-18,0
HH-04317,eero 6,6.3.0,Basic,West,1,11,166,2023-07-19,1
HH-04318,eero 6+,6.4.2,eero Secure+,West,1,19,804,2021-10-19,0
HH-04319,eero 6+,6.4.2,Basic,West,3,21,585,2022-05-26,0
HH-04320,eero 6+,6.3.0,Basic,Midwest,2,15,462,2022-09-26,0
HH-04321,eero Max,6.5.0,Basic,West,2,16,876,2021-08-08,0
HH-04322,eero Pro 6E,6.4.2,eero Plus,Southeast,1,12,236,2023-05-10,0
HH-04323,eero 6+,6.4.0,eero Plus,Northeast,2,23,475,2022-09-13,0
HH-04324,eero Pro 6E,6.2.0,eero Secure+,Southeast,3,24,360,2023-01-06,0
HH-04325,eero Max,6.5.0,eero Secure+,West,4,24,625,2022-04-16,0
HH-04326,eero 6,6.4.2,Basic,Northeast,3,19,554,2022-06-26,0
HH-04327,eero Max,6.3.0,Basic,Midwest,1,16,778,2021-11-14,0
HH-04328,eero 6,6.3.0,Basic,Northeast,3,25,388,2022-12-09,0
HH-04329,eero Pro 6E,6.4.2,Basic,Southeast,1,12,881,2021-08-03,0
HH-04330,eero 6,6.4.2,Basic,Northeast,2,11,584,2022-05-27,0
HH-04331,eero 6,6.4.2,Basic,West,1,13,387,2022-12-10,1
HH-04332,eero 6+,6.4.0,Basic,Midwest,3,18,784,2021-11-08,1
HH-04333,eero Pro 6E,6.4.2,Basic,West,3,19,578,2022-06-02,0
